TransactionID,CustomerID,Age,Gender,Occupation,Income,AccountBalance,TransactionAmount,TransactionType,Timestamp,Location,DeviceUsed,CreditScore,PreviousFraudHistory,DailyTransactionCount,Fraud
TXN006632,CUST00556,32,Male,Salaried,81386.09,33341.13,794.12,Deposit,2025-10-17 14:37:21,Phoenix,Known Device,619.0,0,2,No
TXN014566,CUST00890,23,Male,Retired,36514.93,9725.69,404.44,Deposit,2025-01-12 22:52:48,Atlanta,Known Device,742.0,0,3,No
TXN025624,CUST01288,77,Male,Salaried,47997.48,38383.19,248.13,Withdrawal,2025-03-17 06:01:35,Phoenix,Mobile App,665.0,0,1,No
TXN015770,CUST01665,54,Female,Salaried,67455.29,25509.29,119.67,Payment,2025-10-15 15:52:29,Austin,Mobile App,615.0,1,2,No
TXN003248,CUST00843,57,Female,Student,9010.82,3554.72,101.76,Deposit,2025-02-16 12:54:46,Los Angeles,Web Browser,700.0,0,2,No
TXN029387,CUST01642,18,Female,Salaried,62261.21,15551.25,320.95,Transfer,2025-11-05 08:49:47,Dallas,Web Browser,673.0,0,3,No
TXN004391,CUST01247,32,Male,Salaried,54816.54,15444.3,260.53,Transfer,2025-04-05 14:13:14,Phoenix,Mobile App,658.0,0,3,No
TXN012259,CUST00762,52,Male,Salaried,35425.45,6179.88,5.81,Transfer,2025-07-09 16:47:00,New York,Known Device,659.0,0,1,No
TXN022458,CUST00206,47,Female,Salaried,64609.53,19204.24,525.93,Transfer,2025-11-03 11:14:23,Dallas,Known Device,656.0,0,1,No
TXN027712,CUST01670,37,Female,Salaried,76764.2,56842.11,144.47,Withdrawal,2025-03-12 10:31:35,Denver,Web Browser,716.0,0,2,No
TXN000811,CUST01119,36,Male,Salaried,80016.24,61442.26,188.45,Withdrawal,2025-03-20 14:52:30,Los Angeles,Known Device,605.0,0,1,No
TXN011934,CUST01445,28,Female,Salaried,28402.13,14339.75,199.67,Withdrawal,2025-03-21 10:01:36,Atlanta,Web Browser,543.0,0,2,No
TXN023170,CUST01106,23,Male,Salaried,58356.63,15324.94,62.21,Deposit,2025-11-28 13:06:46,Austin,Mobile App,579.0,0,2,No
TXN010672,CUST01152,21,Male,Salaried,51306.32,20154.03,55.95,Transfer,2025-05-01 22:54:36,Atlanta,Web Browser,667.0,0,2,No
TXN016254,CUST00806,43,Male,Retired,42699.05,17847.62,6.86,Transfer,2025-04-25 12:08:33,Phoenix,Web Browser,597.0,0,1,No
TXN012396,CUST00303,27,Male,Unemployed,5142.5,95.93,214.31,Transfer,2025-06-21 16:27:50,Houston,Known Device,556.0,0,3,No
TXN029969,CUST01049,35,Male,Student,9710.62,1434.91,23.89,Withdrawal,2025-07-18 06:45:42,Austin,Known Device,698.0,0,2,No
TXN017753,CUST00849,76,Male,Student,2601.36,1491.78,10.29,Withdrawal,2025-09-22 19:47:41,Austin,Known Device,613.0,0,3,No
TXN010861,CUST00473,25,Male,Self-Employed,58251.87,19888.87,546.19,Deposit,2025-04-09 18:26:56,San Diego,Web Browser,705.0,0,1,No
TXN001521,CUST00983,35,Male,Self-Employed,56650.36,33733.97,391.55,Transfer,2025-01-18 10:06:06,Atlanta,Known Device,717.0,0,3,No
TXN029532,CUST01640,47,Female,Retired,26134.45,7049.22,295.31,Transfer,2025-08-24 06:20:00,Chicago,Mobile App,676.0,0,3,No
TXN017590,CUST00588,40,Male,Salaried,72289.54,17316.02,380.87,Withdrawal,2025-01-12 14:44:54,Phoenix,Known Device,667.0,0,3,No
TXN007239,CUST01110,30,Female,Unemployed,5501.32,3000.39,8.7,Withdrawal,2025-04-17 13:12:55,Austin,Known Device,749.0,0,3,No
TXN002333,CUST00206,47,Female,Salaried,64609.53,19362.65,68.69,Payment,2025-09-30 22:38:00,Dallas,Known Device,656.0,0,2,No
TXN004035,CUST01648,22,Female,Salaried,30403.33,12772.24,338.0,Withdrawal,2025-02-14 08:15:51,Atlanta,Mobile App,725.0,0,2,No
TXN003850,CUST00414,56,Female,Retired,54750.96,22742.54,154.29,Payment,2025-09-06 12:37:21,Seattle,Mobile App,588.0,0,1,No
TXN004227,CUST00491,60,Male,Unemployed,2797.5,1136.98,243.22,Withdrawal,2025-09-22 14:54:26,New York,Known Device,685.0,0,2,No
TXN009148,CUST00636,42,Male,Salaried,54311.34,13939.0,5.0,Transfer,2025-10-17 06:06:48,Los Angeles,Mobile App,673.0,0,2,No
TXN017244,CUST01606,38,Female,Salaried,66092.58,0.0,392.08,Withdrawal,2025-12-28 12:36:46,Philadelphia,Known Device,735.0,0,1,No
TXN018418,CUST00601,28,Female,Self-Employed,10058.34,4481.7,95.54,Deposit,2025-06-11 15:14:08,Atlanta,Known Device,666.0,0,1,No
TXN013940,CUST00002,43,Female,Business Owner,117283.91,42283.69,69.49,Payment,2025-07-19 16:31:02,Seattle,Known Device,686.0,0,1,No
TXN001316,CUST00711,18,Male,Salaried,84741.45,14629.34,159.63,Payment,2025-02-25 13:35:50,Chicago,Known Device,665.0,0,1,No
TXN010592,CUST01333,37,Male,Business Owner,73998.09,38433.45,52.74,Payment,2025-03-23 18:35:28,Chicago,Known Device,843.0,0,2,No
TXN014464,CUST00258,60,Male,Self-Employed,63776.73,11818.75,100.52,Transfer,2025-01-21 09:37:26,Phoenix,Known Device,673.0,0,1,No
TXN014621,CUST01267,18,Male,Salaried,41263.41,31929.08,63.94,Withdrawal,2025-11-25 08:19:36,San Diego,Known Device,646.0,0,1,No
TXN024883,CUST00396,48,Male,Salaried,45674.64,324.84,150.1,Withdrawal,2025-12-11 13:46:40,New York,Web Browser,686.0,0,3,No
TXN007123,CUST01294,26,Female,Self-Employed,30004.45,11703.95,17.33,Withdrawal,2025-06-24 14:02:43,San Diego,Known Device,576.0,0,3,No
TXN021104,CUST01798,32,Female,Retired,30239.43,14776.98,19.38,Transfer,2025-12-12 13:41:26,Houston,Known Device,652.0,0,2,No
TXN016250,CUST01672,33,Female,Salaried,36693.65,9053.99,91.43,Transfer,2025-11-07 06:00:06,Houston,Known Device,588.0,0,2,No
TXN024023,CUST01023,28,Female,Self-Employed,84721.31,11537.18,185.92,Deposit,2025-09-21 22:16:32,Austin,Known Device,589.0,0,1,No
TXN004785,CUST00575,58,Male,Salaried,67607.74,23410.0,219.95,Transfer,2025-01-16 11:49:03,San Diego,Web Browser,680.0,0,1,No
TXN012097,CUST01341,51,Male,Salaried,33560.71,9408.5,92.72,Payment,2025-03-11 16:23:28,Philadelphia,Mobile App,850.0,0,1,No
TXN016440,CUST01499,48,Male,Salaried,56398.04,19049.04,319.65,Deposit,2025-03-07 20:44:25,Miami,Web Browser,663.0,0,1,No
TXN001367,CUST01233,48,Female,Salaried,67652.34,46709.98,720.1,Withdrawal,2025-08-23 10:52:04,Denver,Web Browser,757.0,0,3,No
TXN007294,CUST01660,57,Female,Salaried,84329.49,30476.73,11.95,Deposit,2025-10-05 13:55:48,Atlanta,Mobile App,683.0,0,3,No
TXN011236,CUST00185,70,Female,Salaried,73347.8,29480.07,28712.97,Withdrawal,2025-02-02 01:41:55,Offshore-X,New Device,811.0,0,10,Yes
TXN003925,CUST00905,28,Male,Student,12535.12,10696.02,17.14,Deposit,2025-04-15 22:03:28,Miami,Known Device,783.0,0,3,No
TXN015204,CUST00111,62,Female,Salaried,54704.26,11098.95,477.51,Payment,2025-04-24 13:53:12,Seattle,Known Device,567.0,0,1,No
TXN015816,CUST00685,65,Male,Self-Employed,62652.32,60812.11,48.01,Withdrawal,2025-12-18 20:22:35,Miami,Known Device,705.0,0,2,No
TXN007505,CUST01270,49,Female,Salaried,80931.05,23100.54,155.66,Payment,2025-05-16 13:53:47,Miami,Web Browser,607.0,0,3,No
TXN028376,CUST00740,36,Male,Salaried,72555.07,52529.98,238.75,Deposit,2025-09-28 09:15:44,Austin,Known Device,720.0,0,2,No
TXN018891,CUST00766,18,Male,Unemployed,8823.51,1300.41,126.49,Deposit,2025-11-18 14:03:21,San Antonio,Known Device,721.0,0,2,No
TXN023584,CUST00597,54,Female,Unemployed,4253.64,1584.73,20.3,Deposit,2025-07-26 15:24:38,Dallas,Known Device,572.0,0,1,No
TXN022260,CUST00310,39,Male,Salaried,82085.19,19600.73,382.1,Deposit,2025-12-27 13:22:42,Atlanta,Known Device,607.0,0,1,No
TXN023843,CUST00299,37,Female,Business Owner,101625.46,71505.15,317.18,Withdrawal,2025-10-03 13:51:39,Boston,Mobile App,566.0,0,2,No
TXN025039,CUST00195,54,Female,Salaried,39936.36,18688.11,54.78,Transfer,2025-05-30 20:57:05,New York,Known Device,,0,1,No
TXN001574,CUST00368,34,Female,Unemployed,4310.4,2376.47,280.95,Deposit,2025-09-18 10:26:33,Atlanta,Known Device,715.0,0,2,No
TXN004889,CUST00001,46,Male,Student,7668.17,7392.78,51.59,Withdrawal,2025-11-09 15:24:31,Miami,Mobile App,584.0,0,1,No
TXN014841,CUST01352,18,Male,Student,6989.12,2328.35,211.06,Withdrawal,2025-10-13 10:17:04,Los Angeles,Known Device,699.0,0,2,No
TXN016693,CUST00899,46,Male,Salaried,55749.81,17802.25,60.02,Withdrawal,2025-03-22 21:36:18,Dallas,Known Device,730.0,1,1,No
TXN010314,CUST01729,49,Female,Salaried,77611.91,53934.42,143.25,Deposit,2025-09-21 16:14:52,Dallas,Known Device,706.0,0,1,No
TXN006508,CUST00185,70,Female,Salaried,,20817.93,29716.4,Withdrawal,2025-05-22 00:08:31,Unknown,Unknown Device,811.0,0,7,Yes
TXN000580,CUST00800,39,Male,Salaried,59771.53,26674.03,66.26,Payment,2025-12-16 12:28:20,San Diego,Web Browser,608.0,0,1,No
TXN018090,CUST00626,51,Male,Student,6698.63,3713.68,43.42,Deposit,2025-07-03 16:31:35,Chicago,Known Device,850.0,0,1,No
TXN029015,CUST00239,50,Male,Salaried,64634.12,16015.64,106.57,Withdrawal,2025-02-09 12:08:02,Philadelphia,Known Device,775.0,0,3,No
TXN007277,CUST01838,47,Male,Salaried,64234.11,7982.28,55.36,Transfer,2025-11-11 07:03:58,San Diego,Known Device,681.0,0,1,No
TXN023036,CUST01685,36,Female,Retired,16334.26,3570.48,167.39,Deposit,2025-07-07 07:12:51,Dallas,Known Device,803.0,0,2,No
TXN011979,CUST00457,18,Female,Unemployed,7587.04,4644.11,262.96,Transfer,2025-04-03 14:44:15,Atlanta,Web Browser,731.0,0,2,No
TXN005108,CUST01413,39,Male,Retired,42826.13,13742.87,50.16,Withdrawal,2025-12-17 09:24:41,New York,Known Device,658.0,0,3,No
TXN028105,CUST00564,40,Female,Salaried,49058.25,20850.07,413.68,Deposit,2025-03-13 11:17:12,New York,Known Device,626.0,0,2,No
TXN002995,CUST01538,24,Male,Salaried,60333.58,58599.2,213.67,Deposit,2025-06-11 10:57:48,Miami,Known Device,838.0,0,2,No
TXN023563,CUST00259,45,Male,Business Owner,66131.58,9818.03,118.71,Transfer,2025-12-18 16:09:00,Philadelphia,Mobile App,490.0,0,1,No
TXN021515,CUST00566,56,Male,Student,9162.85,5639.25,152.72,Transfer,2025-05-26 13:53:53,Los Angeles,Web Browser,691.0,0,3,No
TXN005901,CUST01539,36,Male,Salaried,60884.39,20294.2,22707.87,Withdrawal,2025-02-16 00:48:09,Unknown,Unknown Device,716.0,0,11,Yes
TXN026614,CUST00672,53,Male,Self-Employed,83461.8,54968.17,168.36,Payment,2025-05-26 20:28:04,San Antonio,Known Device,698.0,0,2,No
TXN000697,CUST01244,42,Male,Self-Employed,46134.81,20415.74,238.13,Withdrawal,2025-08-28 13:11:41,San Diego,Known Device,664.0,0,2,No
TXN006478,CUST00785,18,Female,Salaried,39293.32,18567.78,50.38,Transfer,2025-01-12 18:36:07,Boston,Known Device,766.0,0,1,No
TXN014987,CUST00377,39,Female,Salaried,50590.27,12488.14,83.0,Transfer,2025-03-01 14:34:56,Dallas,Web Browser,801.0,0,2,No
TXN023340,CUST00852,36,Male,Retired,40065.87,848.51,69.99,Transfer,2025-01-11 14:14:39,San Diego,Web Browser,767.0,0,3,No
TXN006333,CUST00365,18,Female,Salaried,50152.36,30197.53,49.17,Payment,2025-08-25 16:32:00,New York,Known Device,757.0,0,1,No
TXN025529,CUST00760,21,Male,Salaried,50069.46,3301.91,344.75,Withdrawal,2025-10-21 16:39:22,San Diego,Known Device,677.0,0,1,No
TXN026672,CUST00286,51,Male,Salaried,58399.82,22100.33,25.29,Payment,2025-05-14 16:58:22,Denver,Mobile App,567.0,0,1,No
TXN025447,CUST00454,39,Male,Student,10135.97,7482.05,229.79,Withdrawal,2025-11-05 10:17:22,Atlanta,Known Device,749.0,0,1,No
TXN029513,CUST00538,47,Female,Retired,22678.23,3231.84,1017.49,Deposit,2025-09-12 11:00:29,Boston,Web Browser,480.0,1,2,No
TXN012106,CUST01200,36,Male,Retired,33907.16,10676.8,65.04,Deposit,2025-04-30 14:25:47,San Diego,Web Browser,676.0,0,3,No
TXN011242,CUST01782,45,Female,Salaried,66396.56,43576.99,15.32,Withdrawal,2025-11-18 12:34:41,Chicago,Known Device,638.0,0,1,No
TXN029856,CUST00279,54,Female,Retired,48511.67,14407.99,111.35,Transfer,2025-06-03 12:42:57,Philadelphia,Web Browser,732.0,0,2,No
TXN027233,CUST00175,50,Male,Business Owner,91402.54,24268.55,38.43,Transfer,2025-06-07 12:44:54,New York,Web Browser,630.0,0,2,No
TXN027752,CUST00660,18,Male,Retired,25484.44,8011.15,488.65,Deposit,2025-09-23 19:48:19,Chicago,Known Device,825.0,1,1,No
TXN012550,CUST01217,37,Male,Salaried,26392.08,2498.69,508.55,Payment,2025-12-26 16:31:31,Atlanta,Known Device,656.0,0,2,No
TXN009169,CUST01977,39,Female,Retired,29401.77,9265.11,774.39,Transfer,2025-06-18 15:51:48,Dallas,Known Device,674.0,0,2,No
TXN007064,CUST01791,24,Female,Self-Employed,55741.27,10723.69,12118.12,Withdrawal,2025-10-22 03:08:40,New York,Unknown Device,660.0,0,11,Yes
TXN022188,CUST00346,21,Male,Salaried,58162.4,5250.23,287.95,Deposit,2025-12-27 14:38:59,Miami,Known Device,663.0,0,2,No
TXN000958,CUST01842,26,Female,Self-Employed,84421.05,57779.59,210.95,Withdrawal,2025-08-28 13:04:30,Dallas,Known Device,681.0,0,1,No
TXN005915,CUST01651,50,Female,Business Owner,99386.07,93254.19,184.98,Payment,2025-11-05 13:07:46,Miami,Known Device,732.0,0,3,No
TXN007007,CUST01665,54,Female,Salaried,67455.29,25673.15,254.8,Withdrawal,2025-10-26 07:33:16,Austin,Mobile App,615.0,1,3,No
TXN005270,CUST01259,18,Male,Self-Employed,55792.89,15181.4,83.42,Payment,2025-05-05 17:01:06,Chicago,Known Device,605.0,0,2,No
TXN011892,CUST01642,18,Female,Salaried,62261.21,15518.77,178.75,Withdrawal,2025-10-13 14:38:34,Seattle,Known Device,673.0,0,2,No
TXN009533,CUST00517,61,Male,Salaried,44160.24,0.0,67.64,Transfer,2025-07-07 14:09:35,Boston,Known Device,726.0,0,1,No
TXN006072,CUST00294,35,Female,Salaried,49763.8,20696.03,121.59,Deposit,2025-05-12 16:50:02,Boston,Known Device,588.0,0,2,No
TXN010015,CUST01720,34,Male,Salaried,33272.24,21905.34,7.6,Payment,2025-02-09 10:41:21,Miami,Known Device,685.0,0,3,No
TXN026906,CUST00750,40,Female,Salaried,52882.25,30755.92,98.99,Deposit,2025-11-17 18:39:05,Philadelphia,Known Device,626.0,0,2,No
TXN010122,CUST01860,32,Female,Unemployed,2878.31,1432.41,112.5,Deposit,2025-04-28 16:34:37,Los Angeles,Known Device,634.0,0,2,No
TXN012073,CUST00946,33,Female,Unemployed,6760.27,664.4,50.13,Withdrawal,2025-10-09 15:54:50,Phoenix,Known Device,755.0,0,2,No
TXN011356,CUST00098,35,Female,Student,6979.23,4058.79,63.98,Payment,2025-04-14 17:35:29,Atlanta,Known Device,652.0,0,1,No
TXN016738,CUST01114,53,Male,Retired,24733.78,521.71,148.72,Deposit,2025-03-15 18:31:16,Denver,Known Device,716.0,0,1,No
TXN021212,CUST01352,18,Male,Student,6989.12,2433.29,223.74,Withdrawal,2025-03-04 13:34:34,Los Angeles,Mobile App,699.0,0,1,No
TXN009638,CUST00518,56,Male,Retired,31208.67,19731.08,80.24,Transfer,2025-01-20 11:02:27,Atlanta,Mobile App,689.0,0,3,No
TXN004799,CUST01865,56,Female,Business Owner,114591.11,80382.49,116.79,Withdrawal,2025-11-13 09:00:56,New York,Web Browser,643.0,0,1,No
TXN010919,CUST01049,35,Male,Student,9710.62,1364.51,128.37,Deposit,2025-10-31 22:50:29,Austin,Mobile App,698.0,0,3,No
TXN002059,CUST00539,36,Male,Student,12912.47,8701.84,45.66,Payment,2025-11-23 10:57:20,Seattle,Known Device,556.0,0,3,No
TXN006759,CUST01033,49,Male,Unemployed,5451.55,2620.54,224.44,Payment,2025-02-22 16:50:51,Denver,Known Device,644.0,0,3,No
TXN028075,CUST01432,54,Female,Retired,30349.71,2718.99,386.38,Withdrawal,2025-09-01 06:06:40,Los Angeles,Known Device,578.0,0,2,No
TXN011393,CUST01734,51,Male,Salaried,68142.27,44157.99,5.15,Deposit,2025-05-06 15:51:36,Atlanta,Known Device,546.0,0,1,No
TXN027952,CUST01800,24,Male,Self-Employed,29782.99,19381.51,442.68,Payment,2025-03-18 17:36:49,New York,Known Device,764.0,0,2,No
TXN023666,CUST00231,28,Female,Salaried,58328.06,7376.05,103.64,Payment,2025-03-15 06:28:55,Boston,Mobile App,844.0,0,2,No
TXN009578,CUST01779,22,Female,Business Owner,81540.34,45614.36,33.86,Deposit,2025-04-04 14:17:46,New York,Known Device,735.0,0,3,No
TXN019631,CUST00813,54,Female,Salaried,48276.91,10345.3,108.68,Withdrawal,2025-05-27 12:03:21,Dallas,Known Device,652.0,0,2,No
TXN011914,CUST00438,33,Female,Salaried,60434.66,12729.41,218.92,Withdrawal,2025-09-12 13:12:19,Seattle,Mobile App,663.0,0,1,No
TXN000502,CUST00563,44,Male,Salaried,96440.68,34288.29,117.27,Transfer,2025-05-07 11:19:16,Philadelphia,Mobile App,746.0,0,1,No
TXN011717,CUST00797,46,Male,Student,9995.93,4489.54,19.46,Withdrawal,2025-10-25 16:56:01,San Diego,Known Device,720.0,0,1,No
TXN028975,CUST01388,49,Male,Business Owner,70826.31,24729.08,40.28,Deposit,2025-05-28 17:13:24,Atlanta,Web Browser,664.0,0,2,No
TXN025825,CUST01370,45,Male,Retired,15557.65,18305.01,189.11,Payment,2025-05-22 17:42:53,Miami,Known Device,711.0,0,2,No
TXN010297,CUST00080,73,Male,Self-Employed,54406.96,23651.67,5.0,Deposit,2025-09-08 15:25:08,Chicago,Mobile App,659.0,0,2,No
TXN027718,CUST01285,55,Female,Business Owner,89319.91,9319.46,230.56,Transfer,2025-06-16 08:19:00,Seattle,Web Browser,571.0,0,2,No
TXN010426,CUST00518,56,Male,Retired,31208.67,19414.62,78.3,Transfer,2025-05-11 08:37:44,Atlanta,Known Device,689.0,0,3,No
TXN014796,CUST01725,47,Female,Business Owner,98222.29,45396.21,329.66,Transfer,2025-08-05 12:37:17,Atlanta,Known Device,602.0,1,2,No
TXN000085,CUST00576,46,Female,Retired,34803.71,17207.94,284.22,Payment,2025-05-22 18:46:36,San Antonio,Known Device,652.0,1,1,No
TXN017392,CUST00372,42,Male,Salaried,58793.79,17940.53,118.46,Payment,2025-01-13 14:56:45,Phoenix,Known Device,735.0,0,2,No
TXN007153,CUST01950,58,Female,Student,6139.09,2041.71,415.07,Payment,2025-03-26 17:48:15,Miami,Known Device,715.0,0,3,No
TXN029576,CUST00580,28,Female,Business Owner,87050.72,47873.77,28.38,Transfer,2025-12-29 14:35:53,Philadelphia,Web Browser,738.0,0,3,No
TXN011511,CUST00149,45,Male,Salaried,46324.21,31656.54,298.84,Transfer,2025-08-08 12:51:59,Miami,Known Device,644.0,0,3,No
TXN018556,CUST00425,57,Male,Salaried,45140.12,12448.09,150.29,Transfer,2025-09-29 14:39:59,Atlanta,Known Device,661.0,0,2,No
TXN014179,CUST00980,44,Male,Salaried,54311.85,47177.24,262.03,Deposit,2025-05-20 17:18:33,Houston,Mobile App,850.0,0,2,No
TXN005384,CUST01103,23,Female,Self-Employed,59802.07,18592.53,75.72,Payment,2025-09-01 19:25:35,Seattle,Known Device,656.0,0,3,No
TXN004465,CUST00884,31,Male,Salaried,38904.91,12018.41,217.16,Withdrawal,2025-02-13 08:13:14,Boston,Known Device,718.0,0,3,No
TXN029429,CUST01505,31,Male,Unemployed,2414.22,1409.65,45.45,Withdrawal,2025-05-10 11:48:38,Austin,Known Device,727.0,0,3,No
TXN027735,CUST01811,66,Female,Salaried,57056.95,22190.86,75.92,Deposit,2025-02-16 13:20:58,Houston,Known Device,780.0,0,3,No
TXN017703,CUST01896,63,Male,Student,2374.21,0.0,248.56,Withdrawal,2025-03-14 11:07:56,San Diego,Mobile App,640.0,1,2,No
TXN020974,CUST00272,67,Male,Retired,15393.8,6135.54,117.15,Deposit,2025-03-09 16:56:57,Houston,Web Browser,712.0,0,3,No
TXN014252,CUST00059,25,Male,Salaried,68727.31,27551.57,5.0,Deposit,2025-08-18 17:06:40,Austin,Web Browser,655.0,0,3,No
TXN014568,CUST01235,43,Female,Salaried,67162.47,22254.11,82.78,Payment,2025-01-15 15:34:39,Chicago,Mobile App,731.0,0,1,No
TXN014996,CUST01168,59,Female,Retired,33670.29,11030.14,39.55,Transfer,2025-02-23 12:29:19,Miami,Mobile App,850.0,0,3,No
TXN020814,CUST00818,61,Female,Self-Employed,24088.55,3037.95,809.8,Payment,2025-12-03 19:10:27,San Diego,Known Device,715.0,1,3,No
TXN017860,CUST01810,35,Male,Salaried,51502.84,0.0,458.99,Transfer,2025-10-16 10:46:49,Boston,Known Device,710.0,0,3,No
TXN025256,CUST01772,51,Female,Salaried,42513.06,12335.77,65.28,Payment,2025-06-23 18:36:53,Austin,Known Device,588.0,0,2,No
TXN023317,CUST00487,36,Male,Salaried,53532.82,28970.98,31.64,Payment,2025-01-14 14:10:52,Phoenix,Known Device,742.0,0,3,No
TXN013427,CUST01258,24,Female,Unemployed,3626.06,1501.03,160.62,Withdrawal,2025-08-08 15:43:14,Seattle,Mobile App,694.0,0,1,No
TXN021702,CUST01073,51,Male,Self-Employed,57045.31,34349.87,110.93,Withdrawal,2025-10-11 11:55:34,Austin,Known Device,662.0,1,2,No
TXN008039,CUST00845,42,Male,Retired,39831.8,0.0,81.79,Payment,2025-08-14 15:05:36,Atlanta,Known Device,613.0,0,2,No
TXN026595,CUST00638,52,Male,Salaried,59484.63,35941.86,81.36,Deposit,2025-04-23 12:56:26,Chicago,Known Device,807.0,0,1,No
TXN015187,CUST01058,40,Male,Salaried,57364.55,38380.41,49.4,Withdrawal,2025-02-06 07:39:50,Austin,Known Device,692.0,0,3,No
TXN008573,CUST00325,35,Female,Self-Employed,62793.43,22576.34,78.74,Payment,2025-01-12 18:21:03,Seattle,Web Browser,718.0,0,1,No
TXN028753,CUST00153,41,Female,Self-Employed,55870.75,0.0,175.14,Deposit,2025-02-13 06:09:43,Dallas,Known Device,850.0,0,2,No
TXN005832,CUST01471,24,Male,Business Owner,144131.71,45562.47,174.63,Payment,2025-02-18 11:20:54,Austin,Known Device,728.0,0,2,No
TXN004164,CUST01487,26,Female,Retired,15882.49,849.39,11.7,Withdrawal,2025-06-10 10:02:10,Houston,Web Browser,523.0,0,3,No
TXN012972,CUST00085,20,Female,Salaried,64288.99,391.48,138.21,Deposit,2025-12-03 15:38:45,Boston,Mobile App,663.0,0,2,No
TXN010075,CUST01757,43,Female,Business Owner,115202.42,38195.8,48989.81,Payment,2025-05-07 03:08:46,Offshore-X,Unknown Device,763.0,0,9,Yes
TXN008670,CUST00139,71,Male,Self-Employed,48013.11,40911.24,156.09,Transfer,2025-03-04 11:58:47,Dallas,Known Device,803.0,0,1,No
TXN024480,CUST00552,41,Female,Unemployed,5761.13,1018.24,204.78,Transfer,2025-03-04 07:19:13,Houston,Web Browser,677.0,0,2,No
TXN001614,CUST00142,40,Male,Retired,39274.26,4727.55,324.47,Deposit,2025-02-27 15:10:38,Denver,Web Browser,785.0,0,3,No
TXN014567,CUST01384,39,Male,Salaried,47489.67,33730.0,39.42,Transfer,2025-05-25 14:21:37,Denver,Mobile App,649.0,0,2,No
TXN026959,CUST01812,35,Female,Salaried,63204.13,35845.97,84.46,Withdrawal,2025-10-12 14:18:32,Denver,Known Device,655.0,0,2,No
TXN021653,CUST01914,31,Female,Salaried,62490.82,11134.42,13.42,Payment,2025-08-27 16:07:21,New York,Known Device,651.0,0,2,No
TXN011063,CUST01994,39,Female,Salaried,56704.49,286.29,169.8,Withdrawal,2025-11-30 16:07:49,Los Angeles,Web Browser,720.0,1,2,No
TXN010552,CUST00220,23,Male,Unemployed,5769.27,2303.43,208.73,Deposit,2025-07-12 09:16:06,Atlanta,Known Device,600.0,0,1,No
TXN000426,CUST01467,25,Female,Unemployed,3554.84,1343.72,5.0,Withdrawal,2025-01-26 14:06:36,Los Angeles,Mobile App,644.0,0,2,No
TXN024131,CUST00979,51,Male,Salaried,60560.0,39731.24,83.23,Withdrawal,2025-05-24 16:02:51,Austin,Mobile App,561.0,1,2,No
TXN028140,CUST01724,49,Female,Business Owner,115339.89,68104.12,44.34,Deposit,2025-08-17 11:55:12,Miami,Known Device,767.0,0,3,No
TXN010448,CUST01549,31,Female,Business Owner,60268.81,31732.66,13.57,Deposit,2025-07-25 09:53:37,Boston,Known Device,660.0,0,2,No
TXN025910,CUST00137,38,Male,Salaried,46731.19,32546.78,118.25,Transfer,2025-09-03 18:27:40,Phoenix,Mobile App,629.0,0,3,No
TXN008392,CUST01148,57,Female,Self-Employed,90713.95,91528.4,73.9,Transfer,2025-02-20 14:06:13,Philadelphia,Web Browser,749.0,0,2,No
TXN018497,CUST00467,52,Male,Salaried,57749.92,21575.61,56.35,Transfer,2025-07-25 13:41:39,Atlanta,Web Browser,768.0,0,2,No
TXN010131,CUST01282,52,Female,Salaried,39382.9,8706.38,63.34,Transfer,2025-09-12 13:59:47,New York,Known Device,545.0,0,2,No
TXN015218,CUST01960,37,Female,Retired,42681.41,24519.57,132.48,Deposit,2025-11-01 07:09:10,Los Angeles,Known Device,597.0,0,3,No
TXN000144,CUST00677,56,Male,Business Owner,105985.09,83190.66,93.55,Deposit,2025-03-29 14:57:36,San Antonio,Mobile App,740.0,0,2,No
TXN003821,CUST00153,41,Female,Self-Employed,55870.75,0.0,22.71,Payment,2025-10-21 12:14:29,Seattle,Known Device,850.0,0,3,No
TXN024109,CUST00813,54,Female,Salaried,48276.91,9981.53,362.59,Transfer,2025-08-28 18:58:37,Dallas,Known Device,652.0,0,3,No
TXN020730,CUST01835,38,Male,Retired,31763.06,6576.32,217.16,Transfer,2025-01-31 14:40:43,Phoenix,Known Device,688.0,0,2,No
TXN011572,CUST01733,18,Female,Retired,30950.05,13134.74,61.72,Deposit,2025-06-28 10:39:50,Los Angeles,Mobile App,564.0,0,1,No
TXN008497,CUST01159,36,Male,Salaried,47344.86,16825.68,70.08,Transfer,2025-04-01 10:28:17,Austin,Mobile App,638.0,0,3,No
TXN026031,CUST01273,33,Male,Student,13398.58,2442.31,185.25,Payment,2025-05-12 11:03:54,Phoenix,Web Browser,630.0,0,1,No
TXN004789,CUST00602,35,Female,Business Owner,132658.38,11509.17,14471.0,Withdrawal,2025-06-12 00:14:51,Offshore-X,Unknown Device,639.0,0,5,Yes
TXN007662,CUST01198,18,Male,Salaried,45562.86,34379.91,55.56,Withdrawal,2025-10-20 14:39:31,Boston,Known Device,626.0,0,1,No
TXN012706,CUST00018,46,Female,Salaried,52260.0,37588.62,62.26,Payment,2025-01-15 06:14:39,Austin,Mobile App,512.0,0,1,No
